country_name,indicator_name,year,gdp,growth_rate,recession
Japan,Annual GDP growth (percent change),2010,4.1,-171.9298245614035,True
Japan,Annual GDP growth (percent change),2011,0.0,-100.0,True
Japan,Annual GDP growth (percent change),2014,0.3,-85.0,True
Japan,Annual GDP growth (percent change),2016,0.8,-50.0,True
Japan,Annual GDP growth (percent change),2018,0.6,-64.70588235294117,True
Japan,Annual GDP growth (percent change),2019,-0.4,-166.66666666666669,True
Japan,Annual GDP growth (percent change),2021,2.2,-152.38095238095238,True
Japan,Annual GDP growth (percent change),2022,1.0,-54.54545454545454,True
Japan,Annual GDP growth (percent change),2024,1.0,-50.0,True
Jordan,Annual GDP growth (percent change),1982,5.8,-61.33333333333333,True
Jordan,Annual GDP growth (percent change),1983,1.4,-75.86206896551724,True
Jordan,Annual GDP growth (percent change),1985,-1.1,-120.0,True
Jordan,Annual GDP growth (percent change),1986,5.9,-636.3636363636364,True
Jordan,Annual GDP growth (percent change),1987,2.7,-54.23728813559322,True
Jordan,Annual GDP growth (percent change),1989,-10.7,-468.96551724137936,True
Jordan,Annual GDP growth (percent change),1990,-1.6,-85.04672897196261,True
Jordan,Annual GDP growth (percent change),1992,16.9,-396.4912280701754,True
Jordan,Annual GDP growth (percent change),1993,4.4,-73.96449704142012,True
Jordan,Annual GDP growth (percent change),1996,1.9,-68.33333333333333,True
Jordan,Annual GDP growth (percent change),1998,3.2,-13.513513513513509,True
Jordan,Annual GDP growth (percent change),2003,4.0,-39.39393939393939,True
Jordan,Annual GDP growth (percent change),2006,8.5,-3.409090909090917,True
Jordan,Annual GDP growth (percent change),2007,8.4,-1.17647058823529,True
Jordan,Annual GDP growth (percent change),2008,7.4,-11.904761904761907,True
Jordan,Annual GDP growth (percent change),2009,5.0,-32.432432432432435,True
Jordan,Annual GDP growth (percent change),2010,2.3,-54.0,True
Jordan,Annual GDP growth (percent change),2012,2.4,-11.111111111111116,True
Jordan,Annual GDP growth (percent change),2015,2.5,-26.470588235294112,True
Jordan,Annual GDP growth (percent change),2016,2.0,-19.999999999999996,True
Jordan,Annual GDP growth (percent change),2018,1.9,-24.0,True
Jordan,Annual GDP growth (percent change),2019,1.8,-5.263157894736836,True
Jordan,Annual GDP growth (percent change),2020,-1.6,-188.88888888888889,True
Jordan,Annual GDP growth (percent change),2021,2.2,-237.5,True
Kazakhstan,Annual GDP growth (percent change),1995,-8.2,-34.92063492063493,True
Kazakhstan,Annual GDP growth (percent change),1996,0.5,-106.09756097560977,True
Kazakhstan,Annual GDP growth (percent change),1998,-1.9,-211.76470588235296,True
Kazakhstan,Annual GDP growth (percent change),1999,2.7,-242.10526315789477,True
Kazakhstan,Annual GDP growth (percent change),2002,9.8,-27.4074074074074,True
Kazakhstan,Annual GDP growth (percent change),2003,9.3,-5.102040816326525,True
Kazakhstan,Annual GDP growth (percent change),2007,8.9,-16.822429906542048,True
Kazakhstan,Annual GDP growth (percent change),2008,3.3,-62.92134831460674,True
Kazakhstan,Annual GDP growth (percent change),2009,1.2,-63.63636363636363,True
Kazakhstan,Annual GDP growth (percent change),2012,5.0,-33.333333333333336,True
Kazakhstan,Annual GDP growth (percent change),2014,4.3,-27.118644067796616,True
Kazakhstan,Annual GDP growth (percent change),2015,1.0,-76.74418604651163,True
Kazakhstan,Annual GDP growth (percent change),2016,0.9,-9.999999999999998,True
Kazakhstan,Annual GDP growth (percent change),2020,-2.6,-157.7777777777778,True
Kazakhstan,Annual GDP growth (percent change),2021,4.1,-257.6923076923077,True
Kazakhstan,Annual GDP growth (percent change),2022,3.3,-19.512195121951216,True
Kazakhstan,Annual GDP growth (percent change),2024,4.2,-8.695652173913038,True
Kenya,Annual GDP growth (percent change),1981,4.1,-26.785714285714292,True
Kenya,Annual GDP growth (percent change),1983,1.6,-68.62745098039215,True
Kenya,Annual GDP growth (percent change),1987,5.8,-17.14285714285715,True
Kenya,Annual GDP growth (percent change),1989,4.6,-24.590163934426236,True
Kenya,Annual GDP growth (percent change),1990,4.1,-10.869565217391308,True
Kenya,Annual GDP growth (percent change),1991,1.3,-68.29268292682926,True
Kenya,Annual GDP growth (percent change),1992,-1.1,-184.6153846153846,True
Kenya,Annual GDP growth (percent change),1993,-0.1,-90.9090909090909,True
Kenya,Annual GDP growth (percent change),1994,2.5,-2600.0,True
Kenya,Annual GDP growth (percent change),1997,0.4,-91.11111111111111,True
Kenya,Annual GDP growth (percent change),1999,2.2,-26.66666666666666,True
Kenya,Annual GDP growth (percent change),2000,0.3,-86.36363636363636,True
Kenya,Annual GDP growth (percent change),2002,0.5,-87.5,True
Kenya,Annual GDP growth (percent change),2008,0.2,-97.10144927536231,True
Kenya,Annual GDP growth (percent change),2011,5.1,-37.03703703703704,True
Kenya,Annual GDP growth (percent change),2012,4.6,-9.80392156862745,True
Kenya,Annual GDP growth (percent change),2013,3.8,-17.391304347826086,True
Kenya,Annual GDP growth (percent change),2016,4.2,-15.999999999999993,True
Kenya,Annual GDP growth (percent change),2017,3.8,-9.523809523809534,True
Kenya,Annual GDP growth (percent change),2019,5.1,-10.526315789473696,True
Kenya,Annual GDP growth (percent change),2020,-0.3,-105.88235294117648,True
Kenya,Annual GDP growth (percent change),2021,7.6,-2633.333333333333,True
Kenya,Annual GDP growth (percent change),2022,4.8,-36.8421052631579,True
Kiribati,Annual GDP growth (percent change),1983,-2.7,-485.7142857142858,True
Kiribati,Annual GDP growth (percent change),1984,2.4,-188.88888888888889,True
Kiribati,Annual GDP growth (percent change),1985,-4.5,-287.5,True
Kiribati,Annual GDP growth (percent change),1986,1.0,-122.22222222222223,True
Kiribati,Annual GDP growth (percent change),1987,0.4,-60.0,True
Kiribati,Annual GDP growth (percent change),1989,-3.1,-134.06593406593407,True
Kiribati,Annual GDP growth (percent change),1990,-1.3,-58.06451612903225,True
Kiribati,Annual GDP growth (percent change),1991,0.1,-107.6923076923077,True
Kiribati,Annual GDP growth (percent change),1993,1.0,-23.076923076923084,True
Kiribati,Annual GDP growth (percent change),1995,-0.1,-105.55555555555556,True
Kiribati,Annual GDP growth (percent change),1996,1.1,-1200.0,True
Kiribati,Annual GDP growth (percent change),1999,-1.8,-126.08695652173914,True
Kiribati,Annual GDP growth (percent change),2000,6.0,-433.3333333333333,True
Kiribati,Annual GDP growth (percent change),2001,-1.4,-123.33333333333334,True
Kiribati,Annual GDP growth (percent change),2002,4.0,-385.7142857142857,True
Kiribati,Annual GDP growth (percent change),2003,2.0,-50.0,True
Kiribati,Annual GDP growth (percent change),2004,-1.6,-180.0,True
Kiribati,Annual GDP growth (percent change),2005,5.0,-412.5,True
Kiribati,Annual GDP growth (percent change),2006,0.0,-100.0,True
Kiribati,Annual GDP growth (percent change),2008,-2.1,-204.99999999999997,True
Kiribati,Annual GDP growth (percent change),2009,0.8,-138.0952380952381,True
Kiribati,Annual GDP growth (percent change),2010,-1.1,-237.5,True
Kiribati,Annual GDP growth (percent change),2011,1.8,-263.6363636363636,True
Kiribati,Annual GDP growth (percent change),2013,4.2,-17.647058823529406,True
Kiribati,Annual GDP growth (percent change),2014,-1.1,-126.19047619047619,True
Kiribati,Annual GDP growth (percent change),2015,9.9,-1000.0,True
Kiribati,Annual GDP growth (percent change),2016,-0.5,-105.05050505050507,True
Kiribati,Annual GDP growth (percent change),2017,-0.1,-80.0,True
Kiribati,Annual GDP growth (percent change),2018,5.3,-5399.999999999999,True
Kiribati,Annual GDP growth (percent change),2019,-2.1,-139.62264150943398,True
Kiribati,Annual GDP growth (percent change),2020,-1.4,-33.333333333333336,True
Kiribati,Annual GDP growth (percent change),2021,7.9,-664.2857142857143,True
Kiribati,Annual GDP growth (percent change),2022,1.2,-84.81012658227849,True
Kiribati,Annual GDP growth (percent change),2024,2.4,-7.692307692307699,True
"Korea, Republic of",Annual GDP growth (percent change),1981,7.2,-550.0,True
"Korea, Republic of",Annual GDP growth (percent change),1984,10.6,-20.895522388059707,True
"Korea, Republic of",Annual GDP growth (percent change),1985,7.8,-26.415094339622634,True
"Korea, Republic of",Annual GDP growth (percent change),1988,12.0,-5.5118110236220375,True
"Korea, Republic of",Annual GDP growth (percent change),1989,7.1,-40.833333333333336,True
"Korea, Republic of",Annual GDP growth (percent change),1992,6.2,-42.592592592592595,True
"Korea, Republic of",Annual GDP growth (percent change),1996,7.9,-17.708333333333325,True
"Korea, Republic of",Annual GDP growth (percent change),1997,6.2,-21.518987341772156,True
"Korea, Republic of",Annual GDP growth (percent change),1998,-5.1,-182.25806451612902,True
"Korea, Republic of",Annual GDP growth (percent change),1999,11.5,-325.4901960784314,True
"Korea, Republic of",Annual GDP growth (percent change),2000,9.1,-20.869565217391305,True
"Korea, Republic of",Annual GDP growth (percent change),2001,4.9,-46.153846153846146,True
"Korea, Republic of",Annual GDP growth (percent change),2003,3.1,-59.74025974025974,True
"Korea, Republic of",Annual GDP growth (percent change),2005,4.3,-17.307692307692314,True
"Korea, Republic of",Annual GDP growth (percent change),2008,3.0,-48.275862068965516,True
"Korea, Republic of",Annual GDP growth (percent change),2009,0.8,-73.33333333333334,True
"Korea, Republic of",Annual GDP growth (percent change),2011,3.7,-45.58823529411764,True
"Korea, Republic of",Annual GDP growth (percent change),2012,2.4,-35.135135135135144,True
"Korea, Republic of",Annual GDP growth (percent change),2015,2.8,-12.50000000000001,True
"Korea, Republic of",Annual GDP growth (percent change),2018,2.9,-9.37500000000001,True
"Korea, Republic of",Annual GDP growth (percent change),2019,2.2,-24.13793103448275,True
"Korea, Republic of",Annual GDP growth (percent change),2020,-0.7,-131.8181818181818,True
"Korea, Republic of",Annual GDP growth (percent change),2021,4.3,-714.2857142857143,True
"Korea, Republic of",Annual GDP growth (percent change),2022,2.6,-39.534883720930225,True
"Korea, Republic of",Annual GDP growth (percent change),2023,1.4,-46.15384615384615,True
Kosovo,Annual GDP growth (percent change),2002,-0.4,-108.69565217391303,True
Kosovo,Annual GDP growth (percent change),2003,2.6,-750.0,True
Kosovo,Annual GDP growth (percent change),2004,0.6,-76.92307692307693,True
Kosovo,Annual GDP growth (percent change),2006,3.6,-19.999999999999996,True
Kosovo,Annual GDP growth (percent change),2008,1.8,-78.3132530120482,True
Kosovo,Annual GDP growth (percent change),2010,4.9,-1.9999999999999907,True
Kosovo,Annual GDP growth (percent change),2012,1.7,-73.01587301587303,True
Kosovo,Annual GDP growth (percent change),2014,3.3,-37.735849056603776,True
Kosovo,Annual GDP growth (percent change),2016,5.6,-5.084745762711873,True
Kosovo,Annual GDP growth (percent change),2017,4.8,-14.28571428571428,True
Kosovo,Annual GDP growth (percent change),2018,3.4,-29.166666666666664,True
Kosovo,Annual GDP growth (percent change),2020,-5.3,-210.41666666666669,True
Kosovo,Annual GDP growth (percent change),2021,10.7,-301.88679245283015,True
Kosovo,Annual GDP growth (percent change),2022,3.5,-67.28971962616822,True
Kuwait,Annual GDP growth (percent change),1983,5.3,-155.78947368421052,True
Kuwait,Annual GDP growth (percent change),1984,5.2,-1.8867924528301772,True
Kuwait,Annual GDP growth (percent change),1985,-4.3,-182.69230769230768,True
Kuwait,Annual GDP growth (percent change),1986,8.6,-300.0,True
Kuwait,Annual GDP growth (percent change),1987,8.1,-5.813953488372093,True
Kuwait,Annual GDP growth (percent change),1988,-10.0,-223.4567901234568,True
Kuwait,Annual GDP growth (percent change),1989,25.9,-359.0,True
Kuwait,Annual GDP growth (percent change),1990,-26.2,-201.15830115830119,True
Kuwait,Annual GDP growth (percent change),1992,82.8,-301.9512195121951,True
Kuwait,Annual GDP growth (percent change),1993,35.1,-57.6086956521739,True
Kuwait,Annual GDP growth (percent change),1994,8.6,-75.4985754985755,True
Kuwait,Annual GDP growth (percent change),1995,1.7,-80.23255813953489,True
Kuwait,Annual GDP growth (percent change),1996,0.6,-64.70588235294117,True
Kuwait,Annual GDP growth (percent change),1999,-1.8,-148.64864864864865,True
Kuwait,Annual GDP growth (percent change),2000,4.7,-361.11111111111114,True
Kuwait,Annual GDP growth (percent change),2001,0.2,-95.74468085106383,True
Kuwait,Annual GDP growth (percent change),2004,10.2,-41.04046242774567,True
Kuwait,Annual GDP growth (percent change),2006,7.5,-29.24528301886792,True
Kuwait,Annual GDP growth (percent change),2007,6.0,-19.999999999999996,True
Kuwait,Annual GDP growth (percent change),2008,2.5,-58.33333333333333,True
Kuwait,Annual GDP growth (percent change),2009,-7.1,-384.0,True
Kuwait,Annual GDP growth (percent change),2010,-2.4,-66.19718309859155,True
Kuwait,Annual GDP growth (percent change),2011,9.6,-500.0,True
Kuwait,Annual GDP growth (percent change),2012,6.6,-31.25,True
Kuwait,Annual GDP growth (percent change),2013,1.1,-83.33333333333333,True
Kuwait,Annual GDP growth (percent change),2014,0.5,-54.54545454545454,True
Kuwait,Annual GDP growth (percent change),2017,-4.7,-262.0689655172414,True
Kuwait,Annual GDP growth (percent change),2018,2.4,-151.06382978723403,True
Kuwait,Annual GDP growth (percent change),2019,-0.6,-125.0,True
Kuwait,Annual GDP growth (percent change),2021,1.1,-112.35955056179776,True
Kuwait,Annual GDP growth (percent change),2023,-0.6,-106.74157303370787,True
Kuwait,Annual GDP growth (percent change),2024,3.6,-700.0,True
Kyrgyz Republic,Annual GDP growth (percent change),1995,-5.4,-72.72727272727273,True
Kyrgyz Republic,Annual GDP growth (percent change),1996,7.1,-231.4814814814815,True
Kyrgyz Republic,Annual GDP growth (percent change),1998,2.1,-78.78787878787878,True
Kyrgyz Republic,Annual GDP growth (percent change),2001,5.3,-1.85185185185186,True
Kyrgyz Republic,Annual GDP growth (percent change),2002,0.0,-100.0,True
Kyrgyz Republic,Annual GDP growth (percent change),2005,-0.2,-102.85714285714285,True
Kyrgyz Republic,Annual GDP growth (percent change),2006,3.1,-1650.0,True
Kyrgyz Republic,Annual GDP growth (percent change),2008,7.6,-10.588235294117654,True
Kyrgyz Republic,Annual GDP growth (percent change),2009,2.9,-61.8421052631579,True
Kyrgyz Republic,Annual GDP growth (percent change),2010,-0.5,-117.24137931034484,True
Kyrgyz Republic,Annual GDP growth (percent change),2011,6.0,-1300.0,True
Kyrgyz Republic,Annual GDP growth (percent change),2012,-0.1,-101.66666666666666,True
Kyrgyz Republic,Annual GDP growth (percent change),2013,10.9,-11000.0,True
Kyrgyz Republic,Annual GDP growth (percent change),2014,4.0,-63.30275229357798,True
Kyrgyz Republic,Annual GDP growth (percent change),2015,3.9,-2.500000000000002,True
Kyrgyz Republic,Annual GDP growth (percent change),2018,3.5,-25.531914893617024,True
Kyrgyz Republic,Annual GDP growth (percent change),2020,-7.1,-254.34782608695653,True
Kyrgyz Republic,Annual GDP growth (percent change),2021,5.5,-177.46478873239437,True
Kyrgyz Republic,Annual GDP growth (percent change),2023,3.4,-46.03174603174603,True
Latvia,Annual GDP growth (percent change),1994,2.2,-119.29824561403508,True
Latvia,Annual GDP growth (percent change),1995,-2.1,-195.45454545454547,True
Latvia,Annual GDP growth (percent change),1996,2.6,-223.80952380952382,True
Latvia,Annual GDP growth (percent change),1998,6.3,-28.409090909090917,True
Latvia,Annual GDP growth (percent change),1999,2.8,-55.55555555555556,True
Latvia,Annual GDP growth (percent change),2004,8.3,-1.1904761904761862,True
Latvia,Annual GDP growth (percent change),2007,9.9,-17.499999999999993,True
Latvia,Annual GDP growth (percent change),2008,-3.2,-132.32323232323233,True
Latvia,Annual GDP growth (percent change),2010,-4.5,-68.53146853146853,True
Latvia,Annual GDP growth (percent change),2011,2.6,-157.7777777777778,True
Latvia,Annual GDP growth (percent change),2013,2.0,-71.42857142857143,True
Latvia,Annual GDP growth (percent change),2014,1.9,-5.000000000000004,True
Latvia,Annual GDP growth (percent change),2016,2.4,-38.46153846153846,True
Latvia,Annual GDP growth (percent change),2019,2.6,-35.0,True
Latvia,Annual GDP growth (percent change),2020,-2.3,-188.46153846153845,True
Latvia,Annual GDP growth (percent change),2021,4.3,-286.9565217391305,True
Latvia,Annual GDP growth (percent change),2022,2.8,-34.88372093023256,True
Latvia,Annual GDP growth (percent change),2023,0.5,-82.14285714285714,True
Lebanon,Annual GDP growth (percent change),1981,0.5,-66.66666666666667,True
Lebanon,Annual GDP growth (percent change),1982,-36.8,-7459.999999999999,True
Lebanon,Annual GDP growth (percent change),1983,22.7,-161.68478260869566,True
Lebanon,Annual GDP growth (percent change),1985,24.3,-45.393258426966284,True
Lebanon,Annual GDP growth (percent change),1986,-6.8,-127.98353909465021,True
Lebanon,Annual GDP growth (percent change),1987,16.7,-345.5882352941177,True
Lebanon,Annual GDP growth (percent change),1988,-28.2,-268.8622754491018,True
Lebanon,Annual GDP growth (percent change),1990,-13.4,-68.24644549763033,True
Lebanon,Annual GDP growth (percent change),1991,38.2,-385.07462686567163,True
Lebanon,Annual GDP growth (percent change),1992,4.5,-88.21989528795811,True
Lebanon,Annual GDP growth (percent change),1995,6.5,-18.75,True
Lebanon,Annual GDP growth (percent change),1996,4.0,-38.46153846153846,True
Lebanon,Annual GDP growth (percent change),1998,3.9,-61.76470588235294,True
Lebanon,Annual GDP growth (percent change),1999,-0.8,-120.51282051282051,True
Lebanon,Annual GDP growth (percent change),2000,1.1,-237.5,True
Lebanon,Annual GDP growth (percent change),2002,3.4,-12.82051282051282,True
Lebanon,Annual GDP growth (percent change),2003,1.7,-50.0,True
Lebanon,Annual GDP growth (percent change),2005,0.7,-90.66666666666667,True
Lebanon,Annual GDP growth (percent change),2008,9.1,-2.1505376344086113,True
Lebanon,Annual GDP growth (percent change),2010,8.0,-21.568627450980383,True
Lebanon,Annual GDP growth (percent change),2011,0.9,-88.75,True
Lebanon,Annual GDP growth (percent change),2014,2.5,-34.210526315789465,True
Lebanon,Annual GDP growth (percent change),2015,0.5,-80.0,True
Lebanon,Annual GDP growth (percent change),2017,0.9,-43.75,True
Lebanon,Annual GDP growth (percent change),2018,-1.9,-311.11111111111114,True
Lebanon,Annual GDP growth (percent change),2021,-10.0,-61.38996138996139,True
Lebanon,Annual GDP growth (percent change),2022,0.0,-100.0,True
Lesotho,Annual GDP growth (percent change),1981,3.1,-487.5,True
Lesotho,Annual GDP growth (percent change),1983,3.0,-46.42857142857143,True
Lesotho,Annual GDP growth (percent change),1985,3.0,-37.5,True
Lesotho,Annual GDP growth (percent change),1987,2.7,-28.947368421052623,True
Lesotho,Annual GDP growth (percent change),1989,6.0,-24.050632911392412,True
Lesotho,Annual GDP growth (percent change),1992,6.1,-18.666666666666675,True
Lesotho,Annual GDP growth (percent change),1993,4.0,-34.42622950819671,True
Lesotho,Annual GDP growth (percent change),1995,4.1,-21.153846153846168,True
Lesotho,Annual GDP growth (percent change),1997,3.3,-31.25,True
Lesotho,Annual GDP growth (percent change),1998,1.3,-60.606060606060595,True
Lesotho,Annual GDP growth (percent change),2001,3.3,-17.500000000000004,True
Lesotho,Annual GDP growth (percent change),2002,2.4,-27.27272727272727,True
Lesotho,Annual GDP growth (percent change),2004,2.1,-50.0,True
Lesotho,Annual GDP growth (percent change),2008,3.8,-9.523809523809534,True
Lesotho,Annual GDP growth (percent change),2009,0.4,-89.47368421052632,True
Lesotho,Annual GDP growth (percent change),2013,1.8,-64.70588235294117,True
Lesotho,Annual GDP growth (percent change),2016,1.9,-40.625000000000014,True
Lesotho,Annual GDP growth (percent change),2017,-2.7,-242.10526315789477,True
Lesotho,Annual GDP growth (percent change),2018,-1.3,-51.85185185185186,True
Lesotho,Annual GDP growth (percent change),2021,1.8,-146.15384615384616,True
Liberia,Annual GDP growth (percent change),2003,-29.0,-759.090909090909,True
Liberia,Annual GDP growth (percent change),2004,4.0,-113.79310344827587,True
Liberia,Annual GDP growth (percent change),2008,6.1,-53.43511450381679,True
Liberia,Annual GDP growth (percent change),2009,5.2,-14.754098360655732,True
Liberia,Annual GDP growth (percent change),2014,0.7,-92.04545454545455,True
Liberia,Annual GDP growth (percent change),2015,0.0,-100.0,True
Liberia,Annual GDP growth (percent change),2016,-1.6,-inf,True
Liberia,Annual GDP growth (percent change),2017,2.5,-256.25,True
Liberia,Annual GDP growth (percent change),2018,1.2,-52.0,True
Liberia,Annual GDP growth (percent change),2019,-2.5,-308.33333333333337,True
Liberia,Annual GDP growth (percent change),2021,5.0,-266.6666666666667,True
Liberia,Annual GDP growth (percent change),2022,4.8,-4.0000000000000036,True
Liberia,Annual GDP growth (percent change),2023,4.6,-4.166666666666674,True
Libya,Annual GDP growth (percent change),1981,-20.0,-3433.3333333333335,True
Libya,Annual GDP growth (percent change),1982,1.5,-107.5,True
Libya,Annual GDP growth (percent change),1983,-4.7,-413.33333333333326,True
Libya,Annual GDP growth (percent change),1985,0.6,-107.2289156626506,True
Libya,Annual GDP growth (percent change),1986,-11.4,-2000.0,True
Libya,Annual GDP growth (percent change),1988,7.6,-151.70068027210885,True
Libya,Annual GDP growth (percent change),1989,7.2,-5.263157894736836,True
Libya,Annual GDP growth (percent change),1990,3.7,-48.61111111111111,True
Libya,Annual GDP growth (percent change),1992,-4.5,-124.59016393442623,True
Libya,Annual GDP growth (percent change),1994,3.2,-158.1818181818182,True
Libya,Annual GDP growth (percent change),1995,-15.4,-581.25,True
Libya,Annual GDP growth (percent change),1996,1.8,-111.68831168831169,True
Libya,Annual GDP growth (percent change),1997,-2.6,-244.44444444444446,True
Libya,Annual GDP growth (percent change),1998,-0.7,-73.07692307692308,True
Libya,Annual GDP growth (percent change),1999,-0.2,-71.42857142857142,True
Libya,Annual GDP growth (percent change),2000,4.0,-2100.0,True
Libya,Annual GDP growth (percent change),2001,2.6,-35.0,True
Libya,Annual GDP growth (percent change),2002,-3.7,-242.30769230769232,True
Libya,Annual GDP growth (percent change),2003,16.1,-535.1351351351352,True
Libya,Annual GDP growth (percent change),2004,5.8,-63.975155279503106,True
Libya,Annual GDP growth (percent change),2006,0.3,-97.16981132075472,True
Libya,Annual GDP growth (percent change),2008,-0.2,-103.2258064516129,True
Libya,Annual GDP growth (percent change),2010,5.0,-213.63636363636363,True
Libya,Annual GDP growth (percent change),2011,-50.3,-1105.9999999999998,True
Libya,Annual GDP growth (percent change),2012,86.8,-272.56461232604374,True
Libya,Annual GDP growth (percent change),2013,-18.0,-120.7373271889401,True
Libya,Annual GDP growth (percent change),2015,-0.8,-96.52173913043478,True
Libya,Annual GDP growth (percent change),2017,32.5,-2266.666666666667,True
Libya,Annual GDP growth (percent change),2018,7.9,-75.6923076923077,True
Libya,Annual GDP growth (percent change),2019,-11.2,-241.77215189873414,True
Libya,Annual GDP growth (percent change),2021,28.3,-195.9322033898305,True
Libya,Annual GDP growth (percent change),2022,-9.6,-133.92226148409893,True
Libya,Annual GDP growth (percent change),2023,12.5,-230.20833333333334,True
Libya,Annual GDP growth (percent change),2024,7.5,-40.0,True
Lithuania,Annual GDP growth (percent change),1998,7.5,-9.63855421686748,True
Lithuania,Annual GDP growth (percent change),1999,-1.1,-114.66666666666667,True
Lithuania,Annual GDP growth (percent change),2000,3.7,-436.3636363636363,True
Lithuania,Annual GDP growth (percent change),2004,6.6,-37.735849056603776,True
Lithuania,Annual GDP growth (percent change),2006,7.4,-3.8961038961038974,True
Lithuania,Annual GDP growth (percent change),2008,2.6,-76.57657657657657,True
Lithuania,Annual GDP growth (percent change),2009,-14.8,-669.2307692307693,True
Lithuania,Annual GDP growth (percent change),2010,1.7,-111.48648648648648,True
Lithuania,Annual GDP growth (percent change),2012,3.8,-36.66666666666667,True
Lithuania,Annual GDP growth (percent change),2013,3.6,-5.263157894736836,True
Lithuania,Annual GDP growth (percent change),2014,3.5,-2.777777777777779,True
Lithuania,Annual GDP growth (percent change),2015,2.0,-42.85714285714286,True
Lithuania,Annual GDP growth (percent change),2018,4.0,-6.976744186046513,True
Lithuania,Annual GDP growth (percent change),2020,0.0,-100.0,True
Lithuania,Annual GDP growth (percent change),2022,1.9,-68.33333333333333,True
Lithuania,Annual GDP growth (percent change),2023,-0.2,-110.5263157894737,True
Lithuania,Annual GDP growth (percent change),2024,2.7,-1450.0,True
Luxembourg,Annual GDP growth (percent change),1981,0.8,-75.0,True
Luxembourg,Annual GDP growth (percent change),1987,4.0,-60.0,True
Luxembourg,Annual GDP growth (percent change),1990,5.3,-45.91836734693878,True
Luxembourg,Annual GDP growth (percent change),1992,1.8,-79.06976744186046,True
Luxembourg,Annual GDP growth (percent change),1994,3.8,-9.523809523809534,True
Luxembourg,Annual GDP growth (percent change),1995,1.4,-63.1578947368421,True
Luxembourg,Annual GDP growth (percent change),2001,3.1,-63.095238095238095,True
Luxembourg,Annual GDP growth (percent change),2003,2.6,-18.75,True
Luxembourg,Annual GDP growth (percent change),2005,2.5,-40.476190476190474,True
Luxembourg,Annual GDP growth (percent change),2008,-0.3,-103.7037037037037,True
Luxembourg,Annual GDP growth (percent change),2010,3.8,-218.75,True
Luxembourg,Annual GDP growth (percent change),2011,1.0,-73.6842105263158,True
Luxembourg,Annual GDP growth (percent change),2014,2.6,-18.75,True
Luxembourg,Annual GDP growth (percent change),2015,2.3,-11.538461538461553,True
Luxembourg,Annual GDP growth (percent change),2017,1.3,-74.0,True
Luxembourg,Annual GDP growth (percent change),2018,1.2,-7.692307692307699,True
Luxembourg,Annual GDP growth (percent change),2020,-0.9,-131.0344827586207,True
Luxembourg,Annual GDP growth (percent change),2021,7.2,-900.0,True
Luxembourg,Annual GDP growth (percent change),2022,1.4,-80.55555555555556,True
Luxembourg,Annual GDP growth (percent change),2023,-0.4,-128.57142857142858,True
Luxembourg,Annual GDP growth (percent change),2024,1.5,-475.0,True
Macao SAR,Annual GDP growth (percent change),2005,8.1,-69.54887218045114,True
Macao SAR,Annual GDP growth (percent change),2008,3.4,-76.55172413793103,True
Macao SAR,Annual GDP growth (percent change),2009,1.3,-61.76470588235294,True
Macao SAR,Annual GDP growth (percent change),2011,21.6,-13.94422310756972,True
Macao SAR,Annual GDP growth (percent change),2012,9.2,-57.40740740740742,True
Macao SAR,Annual GDP growth (percent change),2014,-2.0,-118.5185185185185,True
Macao SAR,Annual GDP growth (percent change),2016,-0.7,-96.74418604651163,True
Macao SAR,Annual GDP growth (percent change),2017,10.0,-1528.5714285714287,True
Macao SAR,Annual GDP growth (percent change),2018,6.5,-35.0,True
Macao SAR,Annual GDP growth (percent change),2019,-2.5,-138.46153846153845,True
Macao SAR,Annual GDP growth (percent change),2021,19.3,-135.60885608856088,True
Macao SAR,Annual GDP growth (percent change),2022,-26.8,-238.86010362694302,True
Macao SAR,Annual GDP growth (percent change),2023,74.4,-377.6119402985075,True
Macao SAR,Annual GDP growth (percent change),2024,27.2,-63.440860215053775,True
Madagascar,Annual GDP growth (percent change),1981,-9.8,-1325.0,True
Madagascar,Annual GDP growth (percent change),1982,-1.9,-80.61224489795919,True
Madagascar,Annual GDP growth (percent change),1983,0.9,-147.3684210526316,True
Madagascar,Annual GDP growth (percent change),1985,1.2,-33.333333333333336,True
Madagascar,Annual GDP growth (percent change),1987,1.2,-40.0,True
Madagascar,Annual GDP growth (percent change),1990,3.1,-24.390243902439014,True
Madagascar,Annual GDP growth (percent change),1991,-6.3,-303.2258064516129,True
Madagascar,Annual GDP growth (percent change),1992,1.2,-119.04761904761905,True
Madagascar,Annual GDP growth (percent change),1994,0.0,-100.0,True
Madagascar,Annual GDP growth (percent change),2000,4.5,-4.255319148936176,True
Madagascar,Annual GDP growth (percent change),2002,-12.4,-306.6666666666667,True
Madagascar,Annual GDP growth (percent change),2003,9.8,-179.03225806451616,True
Madagascar,Annual GDP growth (percent change),2004,5.3,-45.91836734693878,True
Madagascar,Annual GDP growth (percent change),2005,4.8,-9.433962264150942,True
Madagascar,Annual GDP growth (percent change),2009,-4.0,-159.7014925373134,True
Madagascar,Annual GDP growth (percent change),2010,0.6,-114.99999999999999,True
Madagascar,Annual GDP growth (percent change),2013,2.3,-23.33333333333334,True
Madagascar,Annual GDP growth (percent change),2015,3.1,-6.060606060606055,True
